X1,X2,X4,X5,X6,X12,X15,X16,X17,X18,X21,X22,X24,X25,X26,X27,X29,X31,X34,X35,X36,X37,X38,X40,X41,X42,X45,X46,X47,X48,X52,X58,X59,X61,X66,X64,X65
0.14714,0.1885,3.2329,-41.68,0.0,0.79102,390.16,0.9355,5.3051,0.14714,1.0718,0.14773,0.26847,0.79111,0.9355,200.71,3.6016,0.11759,5.8626,0.14631,1.2514,3.4383,0.8115,0.081992,0.035513,0.11805,0.27701,0.37731,175.45,0.11854,0.16833,0.88268,0.0,22.78,54.257,3.1394,0
0.00902,0.63202,1.1263,-37.842,0.0,0.033921,4443.7,0.082138,1.5822,0.014434,1.0752,0.030778,0.000222,0.34828,0.073572,1.0714,5.9479,0.010827,1.7697,0.24013,1.3332,2.7538,0.49344,0.072677,0.30865,0.023085,0.06743,0.81192,43.654,-0.006701,0.38046,0.84165,0.34094,4.2382,116.5,2.5603,0
0.19512,0.54157,1.6943,37.572,0.0,0.59145,744.28,0.49041,1.8465,0.24498,10.369249164322722,0.23965,0.24498,0.35298,0.39834,3.1404,3.6397,0.10442,4.0129,0.23869,2.412,5.0696,0.58445,0.095192,0.069363,0.09936,3.1013,1.5424,10.567,0.21905,0.19059,0.91368,0.2749,4.0236,62.682,8.0883,0
0.036654,0.94317,0.98603,-25.533,-0.14435,0.043438,9392.2,0.038862,1.0602,0.036654,1.2514,0.0,0.087359,0.04163,0.038862,0.0,4.6139,0.018379,4.1306,0.002062,3.9887,5.8561,0.15618,0.04033,0.088642,0.0,0.14649,0.68951,23.442,0.0,0.2166,0.98806,1.7484,7.2813,77.218,23.746,0
0.096191,0.27096,4.1185,41.905,0.0,0.62987,852.79,0.42801,3.6906,0.096191,1.1246,0.002088,0.09954,0.66198,0.42801,1.0,4.2118,0.13627,4.5674,0.02635,1.5947,10.673,0.76169,1.0005,0.41301,0.001309,0.34288,2.2815,82.74,-0.017693,0.1234,0.78177,0.044777,8.152,34.954,4.2979,0
-0.074235,0.5205,2.2091,106.22,0.039844,-0.43055,-3301.8,-0.11054,1.9212,-0.090783,10.369249164322722,-0.091725,0.16447,-0.035421,-0.078752,-14.02,4.8903,-0.1522,1.292,-0.11899,0.5535,29.197,0.49332,0.43347,-0.29668,-0.16572,-1.1966,1.9149,33.672,-0.12497,0.31354,1.1529,0.028841,1.772,139.05,1.0361,0
0.067199,0.81263,0.95896,-101.98,0.067199,0.11684,3112.9,0.11726,1.2306,0.083889,10.369249164322722,0.050918,0.083889,0.1831,0.096717,0.40839,4.4639,0.064621,0.062659,0.050918,1.3388,3.91,0.27776,0.021389,0.42873,0.039223,0.21106,0.5155,93.209,0.039522,0.57585,0.96043,0.51698,3.6593,201.87,4.1675,0
-0.032942,0.36796,1.1454,-70.268,-0.021801,-0.11405,3362.6,0.10855,2.7177,-0.039672,1.0636,-0.026771,-0.022326,0.61484,0.12683,-0.25403,4.153,-0.038666,-0.072755,-0.026771,1.0343,7.9503,0.63496,0.04621,0.22894,-0.026092,-0.1381,0.4597,82.617,-0.10638,0.33007,1.0271,0.032713,7.1334,123.75,1.7056,0
0.099973,0.24951,3.7587,45.396,0.0,0.42145,910.96,0.40068,4.0078,0.099973,1.1013,0.0,0.26906,0.74415,0.40068,1.2864499999999999,3.8967,0.093519,7.9484,0.000111,2.3354,3.4383,0.75049,0.6341,0.088642,0.0,0.24914,2.0672,73.851,0.0,0.11961,0.85456,0.0,6.87,37.074,21.549,0
0.11428,0.66756,1.1071,-19.144,0.11428,0.22405,1536.2,0.2376,1.498,0.13531,10.369249164322722,0.14455,0.13531,0.32994,0.20611,0.31601,4.1274,0.028693,0.21654,0.14455,4.7232,5.7232,0.39361,0.033937,0.13074,0.030654,0.37568,0.60334,24.272,0.12124,0.13202,0.97005,0.19295,13.714,46.743,14.227,0
0.33761,0.1764,2.6937,69.317,0.74296,2.4034,148.58,2.4565,5.669,0.41928,1.5279,0.42043,0.92617,0.82278,1.9935,4.385,4.6243,0.30437,2.3834,0.42043,1.4012,184.16,0.82473,1.1752,0.013348,0.3052,3.0057,2.0499,42.761,0.40638,0.18196,0.696,0.00236,9.0279,46.224,2.5989,0
0.12805,0.055368,9.2394,513.39,0.34006,2.8676,88.016,4.147,18.061,0.15877,1.2163,0.13579,0.42503,0.92335,3.592,4.2724,5.9273,0.34526,2.4526,0.13579,0.49091,3.4383,0.92335,5.6103,0.00881,0.29529,1.724,7.898,85.293,0.064957,0.1742,0.69117,0.0,3.6305,43.947,0.94151,0
0.12325,0.42942,1.2858,-37.427,0.12325,0.3732,845.63,0.43163,2.3287,0.15369,1.1456,0.14146,0.39563,0.51743,0.36075,8.5024,5.4159,0.10898,2.3203,0.4193,1.4102,21.881,0.5882,0.17803,0.082679,0.10031,0.85527,0.93585,52.789,0.1098,0.4133,0.70156,0.030868,4.5189,106.58,2.9973,0
-0.03898,0.74215,0.48611,-85.687,-0.002812,-0.096436,-64531.0,-0.005656,1.3474,-0.046156,0.99525,-0.032313,-0.013759,0.1023,0.004013,-1.0602,4.0091,-0.014778,1.817,0.047919,1.3964,0.69268,0.50488,0.046235,2.5647,-0.02314,-0.63331,0.35751,16.66,-0.074271,0.35493,1.0323,0.95802,9.3729,125.1,1.8198,0
0.021582,0.39739,1.4524,-8.655,0.0,0.083435,1332.7,0.27389,2.5164,0.028165,0.95751,0.055433,0.085319,0.58805,0.25732,0.96054,4.3649,0.023268,4.2188,0.053105,1.7296,7.5771,0.64445,0.078717,0.097322,0.032049,0.12458,0.93923,37.714,-0.025242,0.20135,0.98404,0.069439,5.9543,71.237,3.3934,0
0.1181,0.073803,10.621,67.671,0.0,1.6002,176.23,2.0712,13.55,0.1181,0.91071,0.11985,0.29256,0.000603,2.0712,36.758,3.2539,0.042336,36.801,0.15065,2.8667,3.4383,0.9262,1.0594,0.015912,0.041808,0.60191,7.9629,26.368,0.085096,0.027173,0.95883,0.0,5.6265,9.3969,13.266,0
0.061872,0.62267,0.58029,-327.33,0.061872,0.061887,2645.8,0.13796,1.606,0.038535,10.369249164322722,0.044699,0.038535,0.3569,0.17543,1.1978,4.2493,0.091767,0.071786,0.044699,0.43887,3.4383,0.3569,0.20607,0.22236,0.10645,4.3406,0.5574,13.941,-0.002667,1.6685,0.88872,0.0,1.9195,541.23,0.6575,0
0.13447,0.72481,1.2623,203.02,0.0,0.19263,1503.9,0.2427,1.3797,0.13447,0.93394,0.13205,0.38411,0.1374,0.2427,27.823,3.69,0.021475,8.7142,0.16509,6.4443,31.449,0.30037,0.077753,0.13926,0.020491,1.5076,1.1345,5.1541,0.090606,0.11052,0.98085,0.091508,8.736,39.537,54.221,0
0.12103,0.43929,1.1956,-10.182,0.34283,0.45259,647.21,0.56396,2.2764,0.15532,1.2167,0.15244,0.43167,0.4989,0.48591,0.65407,5.4922,0.062941,0.34703,0.15244,2.4999,3.252,0.59502,0.21779,0.05898,0.061777,1.2386,0.91081,15.303,0.060023,0.14724,0.9445,0.19265,10.376,50.76,4.1845,0
0.18802,0.3648,1.3682,-16.447,0.0,1.3071,418.77,0.8716,2.7413,0.18802,1.0661,0.2019,0.40994,0.01385,0.8716,11.754,3.8299,0.088641,5.8797,0.18502,2.3144,1.5187,0.73164,0.0726,0.036644,0.087235,3.7342,1.0181,8.5683,0.071962,0.067062,0.93417,0.15182,17.017,22.685,2.8815,0
0.070149,0.46755,1.7203,-24.939,0.0,0.15559,954.48,0.38241,2.1388,0.070149,1.2042,0.0,0.12337,0.52139,0.38241,1.2864499999999999,3.9104,0.06235,3.628,0.003739,2.5292,28.176,0.54758,0.18978,0.14345,0.0,0.20091,0.94583,75.132,-0.10865,0.2658,0.6714,0.028424,7.4196,65.067,11.271,0
-0.0582,0.64444,0.37652,-232.69,0.0,-0.11381,-8587.4,-0.042504,1.5517,-0.0582,10.369249164322722,-0.052196,-0.0582,0.16813,-0.042504,-3.0704,4.4062,-0.082827,0.8952,-0.060398,0.53565,1.3447,0.47447,0.013423,-1.0044,-0.1029,-1.7865,0.07713,20.611,-0.083005,0.88639,1.077,0.33458,3.3133,367.97,0.62819,1
-0.1817,1.0289,1.014,-32.88,-0.028123,-0.55327,-2288.0,-0.15953,0.97188,-0.1817,10.369249164322722,0.0,-0.1817,-0.20982,-0.15953,0.0,3.7026,-0.30499,1.0492,0.010515,1.1915,0.39967,0.60589,0.15151,1.9537,0.0,-2.2915,0.77257,26.808,-0.017555,0.3042,0.91286,-21.942,5.8418,100.6,1.7864,0
0.15874,0.71294,1.3586,-17.689,0.19976,0.30707,1299.9,0.2808,1.4027,0.19498,1.5547,0.1746,0.24768,0.28196,0.22997,0.78213,4.2235,0.080973,0.2449,0.1746,2.4316,7.2163,0.35991,0.14017,0.13036,0.072507,0.52881,0.88588,49.083,0.16939,0.28445,0.92704,0.27647,5.0853,96.251,17.539,0
0.07649,0.43471,1.2692,-37.924,0.0,0.19464,1351.4,0.27009,2.3004,0.07649,10.369249164322722,0.082458,0.07649,0.080989,0.27009,11.767,3.8662,0.051412,3.4487,0.081466,1.5806,6.1566,0.60702,0.044615,0.11744,0.052168,0.31626,0.65371,58.885,0.041536,0.26213,0.95192,0.073816,6.6035,90.747,3.1534,0
0.48859,0.39457,2.6267,84.497,0.0,1.3844,294.77,1.2383,2.5344,0.48859,1.0063,0.0,0.89194,0.48859,1.2383,0.0,3.4716,0.36756,3.918,0.012718,2.6585,17.756,0.64612,0.025513,0.088642,0.0,2.3884,2.0471,48.3,0.0,0.22829,0.58181,0.067205,3.7263,48.454,36.426,0
0.12605,0.23073,1.2165,5.4321,0.27564,0.65877,494.26,0.73848,4.3341,0.152,1.1546,0.11891,0.32762,0.70714,0.62601,3.1489,6.0106,0.30779,0.51538,0.11891,0.533,3.4383,0.70714,0.76754,0.055247,0.24079,2.8467,1.0246,42.797,0.10052,0.61098,0.7647,0.0,8.3273,170.53,0.68653,0
0.3802,0.11631,7.8744,77.083,0.80575,4.0597,86.649,4.2124,8.5978,0.47217,1.0883,0.45929,1.0195,0.72469,3.4216,1.6665,4.0697,0.14677,3.9489,0.45929,3.2894,3.4383,0.72469,2.3788,0.008016,0.14277,1.8351,6.0931,27.439,0.44153,0.042202,0.85668,0.0,7.4469,13.196,38.235,0
0.092835,0.24865,3.1823,35.082,0.05251,0.97549,464.39,0.78598,4.0217,0.12414,1.1694,0.12715,0.20552,0.62518,0.66009,25.804,4.2274,0.097255,4.8667,0.07012,1.2802,22.608,0.76212,1.5086,0.041766,0.09932,0.5754,1.9144,48.664,0.055854,0.10516,0.9075,0.014342,24.788,36.281,2.1515,0
0.20102,0.64677,1.3908,-19.479,0.0,0.40729,961.89,0.37946,1.5461,0.20102,1.8721,0.18023,0.2722,0.35306,0.37946,4.6302,4.1243,0.072904,4.5102,0.17695,3.094,2.4889,0.50455,0.098693,0.095972,0.058252,0.6488,0.76308,38.768,0.13583,0.16919,0.93717,0.42839,9.4356,58.224,9.8676,0
-0.00018,0.55387,1.0007,-18.381,0.070184,0.003323,3581.6,0.10191,1.8055,0.001734,1.1248,0.021403,0.084515,0.42753,0.098454,0.065487,5.0359,0.000531,0.038644,0.021403,3.3039,11.188,0.45962,0.052512,0.23924,0.006559,-0.001106,0.68813,18.214,-0.033308,0.15964,1.0016,0.075067,9.8389,58.365,6.8285,0
0.003199,0.81147,1.1248,-153.3,0.0,0.008761,17348.0,0.02104,1.2323,0.007109,10.369249164322722,0.016635,0.007109,0.1429,0.016222,0.34838,3.6417,0.004358,2.0519,0.017326,1.6824,3.4383,0.18853,0.95225,1.0169,0.009888,0.049881,1.0458,14.06,0.006671,0.48735,0.99587,0.0,22.168,176.05,19.282,0
-0.001671,0.58743,1.3578,-28.581,0.0,0.004767,2166.0,0.16851,1.7023,0.002467,10.369249164322722,0.021786,0.002467,0.35054,0.16147,1.112,4.0561,0.005504,3.924,0.048947,2.3541,26.817,0.42578,0.036643,0.16551,0.009255,-0.004794,0.68447,55.18,-0.074738,0.22454,0.99896,0.032022,7.0205,80.253,7.9197,0
0.1921,0.71541,0.76006,-44.606,-0.034853,0.48593,676.5,0.53954,1.3978,0.23665,10.369249164322722,0.30926,0.23665,0.15724,0.47727,4.2375,3.7401,0.092142,4.1684,0.30999,3.2921,1.6784,0.36562,0.006742,0.051999,0.093941,0.8204,0.27926,28.659,0.15992,0.16331,0.92812,0.28472,24.805,53.995,5.2268,0
0.5545,2.7005,0.27517,-1669.8,0.41039,0.25324,1404.2,0.25993,0.3703,0.68366,1.1465,0.61103,0.54616,-1.7012,0.21211,13.024,5.0455,1.362,0.22627,0.61103,1.5043,710.62,-1.7003,0.012987,0.14108,1.2173,4.6366,0.23087,93.041,0.59274,5.7542,0.93469,-0.000516,0.85334,1963.1,1.952,0
0.050314,0.70889,1.239,34.666,0.0,0.071176,55.251,6.6062,1.4106,0.050314,1.4277,0.0,0.18821,0.29111,6.6062,0.0,4.0743,0.018853,1.9153,0.028438,6.2201,3.4383,0.29111,0.41124,0.005101,0.0,0.19102,0.86639,0.004572,-4.6328,0.52062,0.2306,0.0,19.332,41.481,50.099,0
0.059094,0.74261,1.1946,-34.477,0.0,0.1278,3598.4,0.10143,1.3466,0.067785,0.74239,0.039388,0.11599,0.097769,0.089729,0.59347,4.5751,0.074854,1.5661,0.043622,1.2066,2.627,0.42916,0.12551,0.52748,0.032643,0.3241,0.85081,57.223,0.031848,0.45604,0.94828,0.66737,3.1367,160.44,3.2931,0
0.042494,0.4535,2.257,7.2917,0.0,0.11879,2771.5,0.1317,2.2051,0.051993,0.92533,0.032482,0.12293,0.4883,0.11075,2.4681,3.7973,0.021767,5.2075,0.028481,2.3901,3.4383,0.5465,0.29947,0.37592,0.01359,0.085023,1.1152,77.246,0.024751,0.18535,0.97864,0.0,6.6942,66.845,197.64,0
0.19745,0.30246,1.9071,17.655,0.61436,0.82202,404.17,0.90309,3.3062,0.24673,1.1587,0.24384,0.76507,0.65826,0.74015,1.1498,4.3518,0.10407,0.80618,0.24384,2.3749,174.6,0.66057,0.19517,0.036794,0.10285,1.1712,1.3454,29.015,0.21742,0.14154,0.8945,0.003514,6.8668,46.211,5.5446,0
0.14799,0.20079,4.8482,30.311,0.0,1.2166,325.36,1.1218,4.9803,0.18144,10.369249164322722,0.18958,0.18144,0.7662,0.9552,3.7802,3.7824,0.088107,9.5998,0.184,2.1115,6.1651,0.84935,1.0618,0.028678,0.089781,0.3575,2.0727,78.385,0.14577,0.077374,0.91627,0.062739,14.005,25.781,7.625,0
0.28466,0.75734,0.911,-18.962,0.0,0.49791,860.87,0.42399,1.3204,0.28466,10.369249164322722,0.31957,0.28466,0.10087,0.42399,8.9942,3.5157,0.15271,2.2251,0.17888,1.8641,2.7511,0.4283,0.54049,0.070908,0.17144,28.157,0.89331,2.1897,0.28312,0.33925,0.85826,0.76501,9.2414,111.94,3.8901,0
0.087667,0.2052,3.5003,-10.157,0.0,0.61698,546.11,0.66836,4.8732,0.087667,0.90637,0.096595,0.12405,0.7948,0.66836,8.5462,4.3234,0.069025,6.2453,0.10134,1.3829,1.8614,0.85786,0.12433,0.046825,0.069849,0.23072,0.8262,108.22,0.04711,0.11087,0.93697,0.07935,13.867,37.503,2.7513,0
0.040173,0.73233,1.1439,16.264,0.0,0.17343,1652.7,0.22086,1.3655,0.05225,10.369249164322722,0.060142,0.05225,0.19174,0.20436,4.9488,3.8599,0.080671,1.012,0.028096,0.76919,0.93631,0.6261,0.58014,0.14391,0.078189,4.4551,1.1139,4.4411,-0.049347,0.40653,0.93608,1.3391,4.7828,142.96,1.1737,0
0.085283,0.64952,0.97957,-6.8237,0.13213,0.26848,1357.4,0.26889,1.5396,0.10817,1.0828,0.12813,0.17671,0.2781,0.23365,0.25998,4.7426,0.02139,0.19726,0.12813,5.079,1.3236,0.52472,0.15461,0.10973,0.025336,1.2499,0.81022,5.0534,0.061648,0.081755,0.97451,0.8868,19.145,29.08,8.3542,0
0.071359,0.17298,2.463,32.723,0.3488,0.51889,529.81,0.68893,5.781,0.089757,1.0074,0.053717,0.40982,0.81367,0.58257,0.37079,5.0654,0.059658,0.31054,0.053717,1.5487,3.4383,0.81367,0.362,0.06841,0.035704,0.58464,1.7574,30.752,0.024304,0.1194,0.96291,0.0,6.2331,41.965,2.6214,0
0.009032,0.30479,2.0094,-6.3902,0.00022,0.088427,1857.0,0.19655,3.2809,0.016318,0.98399,0.009037,0.012115,0.6119,0.17264,0.069022,4.956,0.01235,0.029649,0.009037,1.3469,1.3533,0.73215,0.056269,0.19041,0.006839,0.043405,0.88184,58.008,-0.034552,0.14095,0.99087,0.19652,8.673,50.976,2.1001,0
0.10923,0.77402,1.0929,87.796,0.032475,0.14112,122.52,2.9792,1.292,0.10923,1.5219,0.0,0.12341,0.21256,2.9792,0.0,3.5712,0.089798,0.005895,0.012346,2.7228,3.4383,0.22598,0.29542,0.011745,0.0,0.18284,0.32108,47794.0,-2.1967,169.65,0.008477,0.0,137.09,103.76,17.643,0
0.46674,0.46622,1.697,38.019,0.0,1.6407,270.56,1.349,2.1449,0.58483,2.2588,0.59493,0.60315,0.49468,1.0957,54.25,3.8057,0.26369,3.479,0.6236,2.2456,5.8138,0.6365,0.20791,0.024318,0.26494,60.452,1.6754,1.7374,0.55082,0.21977,0.74,0.19244,4.2929,57.939,5.6839,0
0.23044,0.16646,10.008,49.877,0.0,3.7677,205.45,1.7766,6.0073,0.28493,1.173,0.3028,0.47973,0.72282,1.4493,9.7521,4.0861,0.18508,7.4306,0.30254,1.5395,2.7344,0.92438,1.3132,0.017693,0.1967,0.4532,3.2845,150.05,0.29199,0.061139,0.81667,0.10898,10.326,17.93,6.332,0
0.078114,0.6077,1.2612,-68.115,0.17053,0.17714,1608.3,0.22694,1.6456,0.097384,1.1751,0.051523,0.21644,0.31905,0.19523,0.39932,4.9772,0.07251,0.084783,0.051523,1.4339,5.4887,0.377,0.04332,0.21704,0.038362,0.20817,0.57865,106.15,0.010992,0.42608,0.96069,0.18166,4.5636,149.4,4.3796,0
0.17626,0.58344,0.87807,-123.26,0.32038,0.33254,750.68,0.48623,1.714,0.17626,1.0256,0.20442,0.32038,0.41656,0.48623,1.6631,4.4341,0.12306,0.35037,0.20442,1.4368,2.7649,0.46994,0.079723,0.061511,0.14271,0.55455,0.27843,94.386,0.097001,0.43124,0.85812,0.12814,13.6,135.07,2.6795,0
0.018959,0.18705,2.6818,32.691,0.10995,0.15058,777.31,0.46957,5.3463,0.028166,1.1533,0.027308,0.15494,0.78348,0.42035,0.15481,4.8577,0.015703,0.14599,0.027308,1.8027,3.4383,0.78348,0.59253,0.070705,0.015225,0.1212,1.8455,32.368,-0.032358,0.10604,0.98344,0.0,7.6534,38.063,3.5989,0
0.17903,0.43113,1.8413,-7.5859,0.49854,0.43016,762.84,0.47848,2.3195,0.17903,1.0223,0.19867,0.49854,0.55683,0.47848,1.4227,4.3275,0.11271,0.46081,0.19867,1.606,26.312,0.57178,0.056244,0.062737,0.12507,0.47975,0.94469,97.536,0.17141,0.29803,0.87915,0.026835,4.2958,95.635,6.7979,0
-0.045295,1.1338,0.88365,-29.393,-0.11746,-0.039936,-23676.0,-0.015416,0.88196,-0.039774,10.369249164322722,-0.029977,-0.039774,-0.16276,-0.020286,-2.6656,3.237,-0.006917,3.6695,0.062312,4.1318,3.4383,-0.13379,0.051466,-4.9196,-0.007268,-0.20654,0.27167,19.24,-0.052271,0.23937,1.007,0.0,6.7671,88.135,34.325,1
0.10407,0.23306,3.221,99.511,0.43084,0.67013,558.08,0.65403,4.2908,0.1325,0.8176,0.13194,0.53409,0.70792,0.53207,1.1204,4.2352,0.1005,0.56611,0.13194,1.3405,14.673,0.74326,0.99043,0.050453,0.10007,0.87975,2.6227,36.668,0.11201,0.1679,0.89318,0.049923,4.0852,54.738,3.6304,0
-0.035405,0.85839,1.1296,10.887,-0.035405,-0.034898,-15719.0,-0.02322,1.165,-0.029956,10.369249164322722,-0.026663,-0.029956,-0.028498,-0.029568,-0.078192,3.9612,-0.008805,-0.031062,-0.026663,3.4068,3.4383,-0.028498,0.16437,-1.696,-0.007837,0.40917000000000003,1.1296,0.0,-0.036687,0.25173,1.0023,0.0,4.1064,92.089,112.07,0
0.03053,0.83477,1.9761,-12.77,0.0,0.088293,5460.4,0.066845,1.1979,0.04356,1.2323,0.12757,0.076446,0.083026,0.051236,1.2482,3.2612,0.033472,4.3894,0.11945,3.7836,3.4383,0.16523,0.36402,0.19902,0.033717,0.058926,0.9259,51.61,0.11533,0.13464,0.98864,0.0,13.649,47.594,150.79,0
0.079496,0.36858,2.8561,24.064,0.0,0.5009,888.52,0.4108,2.7131,0.10032,1.3338,0.10435,0.15072,0.37909,0.3543,23.162,4.0604,0.052653,5.0722,0.094071,1.9636,17.741,0.6496,0.098603,0.079039,0.053144,0.31871,1.6106,48.699,0.053259,0.10713,0.9495,0.028796,6.4842,37.229,4.5879,0
0.090594,0.40837,4.5954,76.064,0.14876,0.9093,983.92,0.37096,2.4487,0.1174,1.0078,0.11591,0.21336,0.43833,0.30532,0.92593,4.7709,0.084967,0.28382,0.11591,1.4084,1.4202,0.71759,1.5059,0.08951,0.083884,0.46048,3.0717,57.366,0.081816,0.10314,0.90594,0.6371,6.8346,34.107,3.3977,0
0.12188,0.65208,14.271,108.56,0.29262,9.3553,1438.4,0.25376,1.5336,0.12369,1.0114,0.12395,0.28189,0.34642,0.251,2.1197,3.8271,0.21319,0.19009,0.12395,0.70894,0.27972,0.98527,9.7283,0.12935,0.21366,12.217,13.517,6.2269,0.08217,0.022608,1.008,1.8442,11.584,8.3178,0.71508,0
0.10636,0.26375,2.7639,53.477,0.2434,0.51129,535.26,0.68192,3.7915,0.13485,1.0271,0.13553,0.30795,0.69238,0.57391,0.79425,4.8712,0.073081,0.51386,0.13553,1.8533,3.4383,0.69238,0.048168,0.048031,0.073448,0.49878,1.9554,45.614,0.090525,0.15457,0.92475,0.0,3.6682,52.171,6.8084,0
0.22879,0.16947,3.7734,26.378,0.0,1.6716,199.23,1.8321,5.9009,0.28328,0.8529,0.28891,0.68722,0.74927,1.5105,14.281,3.775,0.12176,12.109,0.29455,2.3467,3.4383,0.83053,0.095413,0.01787,0.12311,0.7215,1.9022,56.401,0.26171,0.082581,0.88021,0.0,7.6642,26.359,6.5087,0
0.005009,0.079293,5.365,92.476,0.0,0.079621,417.84,0.87353,12.612,0.006313,1.103,0.005509,-0.018898,0.86303,0.85708,15.085,3.637,0.00497,16.138,-0.009312,1.2703,3.4383,0.92071,2.0651,0.038608,0.004337,0.16229,4.9757,8.8029,-0.057443,0.061964,0.99514,0.0,5.5043,22.783,2.2108,0
0.060459,0.57507,0.94796,-200.13,0.007251,0.2766,3166.8,0.11526,1.7389,0.066281,10.369249164322722,0.072999,0.066281,0.27322,0.10513,7.2807,3.5742,0.031766,3.6497,0.057366,2.4022,1.595,0.5422,0.37366,0.26259,0.030389,1.5075,0.78059,6.9746,0.072999,0.11417,0.8779,0.27598,24.634,36.41,3.1082,0
0.10199,0.86304,0.99658,-63.123,0.0,0.11817,1589.3,0.22966,1.1587,0.10199,10.369249164322722,0.0,0.10199,0.10199,0.22966,1.2864499999999999,3.1552,0.055875,3.3747,0.002243,4.3822,3.4383,0.13696,0.011075,0.29899,0.0,0.20837,0.42945,61.339,-0.096216,0.29632,0.66483,0.0,12.137,71.883,31.322,0
0.16214,0.26677,3.4394,75.418,0.0,0.61004,600.53,0.6078,3.7486,0.16214,1.0155,0.0,0.36911,0.67612,0.6078,1.2864499999999999,3.5443,0.13955,8.3941,0.056442,2.6668,3.4383,0.73323,0.66695,0.088642,0.0,1.1253,2.8972,23.486,0.0,0.11869,0.84031,0.0,4.4987,36.378,31.059,0
-0.004329,0.608,1.1088,-237.82,-0.000127,-0.008328,-55971.0,-0.006521,1.6447,-0.004329,10.369249164322722,0.0,-0.004329,-0.07187,-0.006521,0.0,4.1924,-0.012941,1.0367,0.00111,0.66902,16.581,0.39851,0.022075,55.673,0.0,-0.009241,0.2076,271.28,-0.000364,0.82472,0.94813,0.016602,6.9374,283.6,1.5792,0
0.16015,0.58024,1.3936,13.612,0.37814,0.38088,902.01,0.40465,1.7234,0.19974,1.2222,0.22063,0.48378,0.36467,0.33642,0.94494,4.152,0.078111,0.38023,0.22063,2.5772,11.188,0.42048,0.12269,0.07461,0.086279,1.5053,1.1907,16.632,0.18557,0.22461,0.91307,0.15306,4.5654,74.855,9.5002,0
0.095592,0.27928,3.3079,52.042,0.17741,1.0667,683.41,0.53409,3.5807,0.11421,1.5092,0.14799,0.20698,0.70473,0.46742,1.2666,4.5308,0.086084,0.52991,0.14799,1.3685,1.5904,0.87694,0.12282,0.05019,0.11155,1.1909,2.5581,25.076,0.11304,0.091635,0.88065,0.24437,5.0884,29.455,2.0543,0
0.10032,0.3493,1.555,-18.152,0.2713,0.41944,597.16,0.61123,2.8629,0.10884,1.0415,0.11331,0.27982,0.60836,0.58684,0.81857,4.5891,0.073686,0.32439,0.11331,1.5402,2.202,0.69817,0.10434,0.052685,0.076711,0.48759,0.76211,54.253,0.008649,0.18746,0.93713,0.14762,8.6539,64.122,2.4763,0
0.087401,0.66521,1.1989,-104.46,0.16651,0.16533,1861.3,0.1961,1.5033,0.1041,1.7171,0.098501,0.20308,0.33224,0.171,0.61061,4.358,0.060868,0.14808,0.098501,1.7207,5.1065,0.3678,0.081052,0.17517,0.057595,0.15246,0.28839,129.72,0.072152,0.39032,0.94324,0.10703,13.1,134.38,6.9768,0
-0.10636,0.45797,0.94339,-26.058,-0.043352,-0.24914,-4820.5,-0.075719,2.1836,-0.10662,1.1111,-0.064042,-0.029281,0.48003,-0.075157,-0.24188,3.6545,-0.041124,-0.13984,-0.064042,2.6139,8.3724,0.51005,0.04008,1.9061,-0.024702,-0.69787,0.58725,21.01,-0.13598,0.16163,1.0213,0.062531,11.072,60.249,4.3481,0
0.036993,0.40073,3.5166,34.241,0.10177,0.16925,1872.8,0.19489,2.4954,0.036993,0.84553,0.0,0.36306,0.35084,0.19489,0.0,3.9748,0.045068,3.9682,0.013048,1.9446,3.4383,0.59927,0.37217,0.32495,0.0,0.093567,1.7077,90.748,-0.041107,0.13745,0.82081,0.0,6.6614,41.027,8.4043,0
0.043468,0.47086,1.8223,2106.7,0.0,0.09466,2630.2,0.13877,2.1238,0.043468,1.0845,0.037439,-0.11461,0.20409,0.13877,1.2864499999999999,2.9843,0.008683,10.632,0.04052,5.006,3.4383,0.52914,0.48427,0.26462,0.007479,3.0853,1.7916,1.0272,0.015564,0.091729,1.0,0.0,8.3387,33.481,30.673,0
0.30662,0.14703,11.073,233.96,0.30535,4.0067,154.49,2.3626,6.8014,0.30662,10.369249164322722,0.30387,0.30662,0.50154,2.3626,844.74,3.805,0.23475,6.7568,0.31293,1.3064,3.4383,0.85297,5.7966,0.014221,0.2326,2.0392,9.1078,55.244,0.26312,0.07703,0.7662,0.0,5.1555,21.381,8.5574,0
0.21061,0.45038,2.5567,1.4355,0.0,0.8107,775.13,0.47089,2.2203,0.21061,10.369249164322722,0.0,0.21061,0.49454,0.47089,0.0,2.958,0.082427,10.936,0.0,5.7532,1.8335,0.74021,0.28722,10.232,0.0,0.66913,1.3451,23.326,-0.001467,0.052747,0.85822,0.34676,20.934,16.482,17.133,0
0.21798,0.34499,2.5911,28.555,0.0,1.9229,380.18,0.96008,2.8987,0.21798,1.1389,0.23189,0.36922,0.21798,0.96008,11.673,3.878,0.13234,4.3935,0.22355,1.7392,1.25,0.85366,0.3014,0.033321,0.13333,4.7988,2.1904,10.939,0.11866,0.074792,0.87613,0.30328,8.1218,23.79,2.4626,0
